author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Processed Tweets,Sentiment
15448383,2020-12-12 11:24:59+00:00, ,1337720095494303744,en,88,21,5,41,Echobox,Peru has temporarily suspended clinical trials of a COVID vaccine made by Chinese drug giant Sinopharm after detecting neurological problems in one of its test volunteers. | @AFP  https://t.co/endax5bQ5T, peru has temporarily suspended clinical trials of covid vaccine made by chinese drug giant sinopharm after detecting neurological problems in one of its test volunteers USER URL ,Negative
472122299,2020-12-28 07:45:15+00:00, ,1343463004029906944,en,113,15,1,33,TweetDeck,FDA says Sinopharm has not filed any application to be used in the country. | @shecrisostomo https://t.co/qCUTnrvAG1, fda says sinopharm has not filed any application to be used in the country USER URL ,Negative
584554426,2020-12-13 21:49:38+00:00, ,1338239683046895619,en,191,2,0,24,Twitter for iPhone,"Full vaccine update. 2 now listed as approved- Pfizer/BioNTech in UK, Canada, USA and Sinopharm in UAE.

https://t.co/wQueXOrTm8", full vaccine update now listed as approved pfizer biontech in uk canada usa and sinopharm in uae URL ,Negative
36912627,2020-12-09 13:33:54+00:00, ,1336665376558551041,en,115,5,7,30,TweetDeck,"Great news for the developing world, since the Sinopharm vaccine can be stored at normal refrigerator temperatures (the Pfizer vaccine has to be stored at -70C, rendering it non-viable for poorer countries).

https://t.co/IFUXrrrVwi", great news for the developing world since the sinopharm vaccine can be stored at normal refrigerator temperatures the pfizer vaccine has to be stored at 70c rendering it non viable for poorer countries URL ,Negative
519321215,2020-12-22 18:28:35+00:00,8b9ec16fdc0d7e55,1341450577373491201,en,106,3,3,28,Twitter for iPhone,"ð¨Important #covid19 vaccine news for Dubai ð¨ 

The Pfizer-BioNTech vaccine has been authorised for use - Govt will start a âwide and free vaccination campaignâ on Wednesday
 
It is the 2nd vaccine to be made available in the UAE - the #Sinopharm vaccine was approved last month", important covid19 vaccine news for dubai the pfizer biontech vaccine has been authorised for use govt will start wide and free vaccination campaign on wednesday it is the 2nd vaccine to be made available in the uae the sinopharm vaccine was approved last month ,Negative
34713362,2020-12-09 06:15:18+00:00, ,1336555000630300672,en,114,15,8,55,SocialFlow,"The UAE says that Sinopharmâs Covid-19 vaccine has 86% efficacy against infection in an interim analysis of in-country Phase III clinical trials 
https://t.co/nw5zDJb2Se https://t.co/kSls9BkbY9", the uae says that sinopharm covid 19 vaccine has 86 efficacy against infection in an interim analysis of in country phase ii clinical trials URL URL ,Negative
369779951,2020-12-28 17:19:17+00:00, ,1343607466706280448,en,238,2,12,30,Twitter for iPhone,"Sinopharm vaccination fiasco in the Philippines further proves the point that Duterte and his cohort are a bunch of amateurs. 

Never mind legal standing, what about safety and governance processes? ð¤·ð½ââï¸", sinopharm vaccination fiasco in the philippines further proves the point that duterte and his cohort are bunch of amateurs never mind legal standing what about safety and governance processes ,Negative
748197966968561664,2020-12-31 18:09:56+00:00, ,1344707376369299456,en,336,0,2,43,Twitter for Android,"#China assures #Pakistan for over million #COVID vaccine doses for emergency use

After Pakistan approved Chinese Sinopharm vaccine against COVID-19, China on Thursday assured that they would work to ensure provision of over a million doses to the country for emergency use. https://t.co/InwGCrziBL", china assures pakistan for over million covid vaccine doses for emergency use after pakistan approved chinese sinopharm vaccine against covid 19 china on thursday assured that they would work to ensure provision of over million doses to the country for emergency use URL ,Negative
380648579,2020-12-31 07:26:03+00:00, ,1344545337277497346,en,98,5,5,59,Twitter Web App,"Turning the virus against itself.

AFP Graphic on the science behind China's Sinopharm Covid-19 vaccine, which uses an inactivated form of the SARS-CoV-2 virus to kick-start the immune system https://t.co/Nd3xIxp2MP", turning the virus against itself afp graphic on the science behind china sinopharm covid 19 vaccine which uses an inactivated form of the sars cov virus to kick start the immune system URL ,Negative
2428433576,2020-12-27 08:07:04+00:00, ,1343106106722172929,en,281,1,12,36,Twitter for iPhone,Duterteâs threat to end the VFA was mere theatrics for his DDSâ consumption. It also justifies his bias for Sinovac &amp; Sinopharm. Corrupt talaga ang pota!, duterte threat to end the vfa was mere theatrics for his dds consumption it also justifies his bias for sinovac amp sinopharm corrupt talaga ang pota ,Negative
64643056,2020-12-30 09:15:00+00:00, ,1344210366629359617,en,67,7,12,47,TweetDeck,"Two-injection course of China's Sinopharm vaccine has seen participants develop a high level of antibodies against the #coronavirus at a rate of 99.52%

https://t.co/0dUAH7sQgN", two injection course of china sinopharm vaccine has seen participants develop high level of antibodies against the coronavirus at rate of 99 52 URL ,Negative
3909195373,2020-12-08 07:58:06+00:00, ,1336218481616773121,en,149,18,12,36,Twitter Web App,China's #Sinopharm reports its #COVID19 #vaccine efficacy rate reached 97% in early Phase-III trials., china sinopharm reports its covid19 vaccine efficacy rate reached 97 in early phase ii trials ,Negative
15947471,2020-12-29 04:58:49+00:00, ,1343783509832265728,en,203,97,74,25,TweetDeck,"Pres'l Spox Harry Roque: donated Sinopharm vaccine a ""token,"" ""not much of value"" therefore won't be a violation of anti-corrupt practices act @gmanews", pres spox harry roque donated sinopharm vaccine token not much of value therefore won be violation of anti corrupt practices act USER ,Negative
3108351,2020-12-12 21:30:09+00:00, ,1337872394460028930,en,79,20,15,49,SocialFlow,Peru Health Ministry says trial for Sinopharmâs Covid-19 vaccine was temporarily halted after a volunteer presented neurological problems  https://t.co/MQoq4dVzGA, peru health ministry says trial for sinopharm covid 19 vaccine was temporarily halted after volunteer presented neurological problems URL ,Negative
18831926,2020-12-30 06:01:36+00:00, ,1344161694822649856,en,134,1,2,16,Twitter for iPhone,"4) That said, Sinopharm has 2 diff vaccine candidates. 

Neither the NYTimes and WaPost articles are clear which is which â if same vaccine or diff. Wished they had better clear reporting on this detail. Iâve been trying to search for more data on Chinese websites. Will update.", that said sinopharm has diff vaccine candidates neither the nytimes and wapost articles are clear which is which if same vaccine or diff wished they had better clear reporting on this detail ve been trying to search for more data on chinese websites will update ,Negative
49616273,2020-12-08 07:53:12+00:00, ,1336217249292509185,en,121,16,18,30,Twitter Web App,Sinopharm reports its #COVID19 #vaccine efficacy rate reached 97% in early Phase-III trials. https://t.co/DiWvysu0bL, sinopharm reports its covid19 vaccine efficacy rate reached 97 in early phase ii trials URL ,Negative
2097571,2020-12-31 04:10:17+00:00, ,1344496072232755200,en,104,2,24,27,SocialFlow,"Chinese regulators have approved a coronavirus vaccine developed by state-owned pharmaceutical giant Sinopharm, officials have announced https://t.co/ycwvTrQgO7", chinese regulators have approved coronavirus vaccine developed by state owned pharmaceutical giant sinopharm officials have announced URL ,Negative
472122299,2020-12-28 07:44:19+00:00, ,1343462768557506560,en,90,34,13,35,TweetDeck,"READ: Following announcement by Pres. Duterte that many people in the Philippines had already received China's COVID-19 vaccine Sinopharm, DOH warns vs unregistered vaccine. | @shecrisostomo https://t.co/uCYFHAzji0", read following announcement by pres duterte that many people in the philippines had already received china covid 19 vaccine sinopharm doh warns vs unregistered vaccine USER URL ,Negative
2097571,2020-12-30 18:13:04+00:00, ,1344345777083195395,en,101,9,19,30,SocialFlow,China's state-owned pharmaceutical giant Sinopharm has announced its coronavirus vaccine is 79.34% effective. https://t.co/kMFoOVQtBx, china state owned pharmaceutical giant sinopharm has announced its coronavirus vaccine is 79 34 effective URL ,Negative
1136383051917910017,2020-12-09 19:14:57+00:00, ,1336751203175247873,en,242,8,36,34,Twitter Web App,"UAE approves China's Sinopharm vaccine against #COVID19 after phase 3 trials. Some key findings:
â¡ï¸ 86% efficacy
â¡ï¸ highly effective in preventing moderate and severe cases
â¡ï¸ no serious safety concerns
https://t.co/PBQqlOiYE5", uae approves china sinopharm vaccine against covid19 after phase trials some key findings 86 efficacy highly effective in preventing moderate and severe cases no serious safety concerns URL ,Negative
14691203,2020-12-13 16:10:27+00:00, ,1338154327043690496,en,50,10,10,38,Twitter for iPhone,Peru halts Chinaâs Sinopharm coronavirus vaccine trials after volunteer develops neurological problems and canât move arms https://t.co/Ywuf8rHBZG, peru halts china sinopharm coronavirus vaccine trials after volunteer develops neurological problems and can move arms URL ,Negative
27284203,2020-12-09 09:42:00+00:00, ,1336607015490134017,en,47,1,6,23,Twitter for iPhone,"âA spokeswoman for Sinopharm hung up the phone when contacted for comment.â

So much for being open and transparent. https://t.co/MO6Gvay60J", spokeswoman for sinopharm hung up the phone when contacted for comment so much for being open and transparent URL ,Negative
258342333,2020-12-31 09:27:29+00:00, ,1344575896657801219,en,54,0,5,33,Twitter for Android,ChinaÂ announced the approval of its 1st COVID-19 vaccine on 31 Dec... has been developed by state-owned pharmaceutical company Sinopharm.China plans to vaccinate up to 50m people ahead of the Lunar New Year holidayÂ in Februaryin order to prevent the virus. https://t.co/aCY1tJ7E1K, china announced the approval of its 1st covid 19 vaccine on 31 dec has been developed by state owned pharmaceutical company sinopharm china plans to vaccinate up to 50m people ahead of the lunar new year holiday in februaryin order to prevent the virus URL ,Negative
350067945,2020-12-28 08:50:58+00:00, ,1343479543961591808,en,84,3,4,24,Twitter Web App,"SINOPHARM HAS NOT FILED ANY APPLICATION TO BE USED IN THE PHâFDA

However, Duterte said in a meeting in MalacaÃ±ang on Saturday, December 26, that some soldiers have already been vaccinated with Sinopharm.

Multiple officials have confirmed this including Army Chief Sabejano.", sinopharm has not filed any application to be used in the ph fda however duterte said in meeting in malaca ang on saturday december 26 that some soldiers have already been vaccinated with sinopharm multiple officials have confirmed this including army chief sabejano ,Negative
18831926,2020-12-30 05:56:37+00:00, ,1344160442978082816,en,85,2,9,22,Twitter for iPhone,"2) apparently UAE officials have already begun to use the Sinopharm vaccine as of last month based on its earlier 86% efficacy numbers. 

Sinopharm vaccine does not require freezing. https://t.co/f8Qmjqxw9n", apparently uae officials have already begun to use the sinopharm vaccine as of last month based on its earlier 86 efficacy numbers sinopharm vaccine does not require freezing URL ,Negative
756713112,2020-12-09 08:00:43+00:00, ,1336581528801972224,en,55,2,1,17,Twitter Web App,"UAE ministry of health reports 86% efficacy of the Chinese Sinopharm vaccine
- interim analysis of a phase 3 trial supposed to enroll 31K
-inactivated virus vaccine
-likely storage 2-8 degrees C (i.e. fridge) 
-detailed data awaited", uae ministry of health reports 86 efficacy of the chinese sinopharm vaccine interim analysis of phase trial supposed to enroll 31k inactivated virus vaccine likely storage degrees fridge detailed data awaited ,Negative
500825663,2020-12-30 23:15:21+00:00, ,1344421846796492803,en,83,7,23,13,Twitter for iPhone,"Sinopharm's COVID-19 vaccine 79% effective, seeks approval in China 

PSG used unregistered vaccine in China. This has not been approved by local FDA. It defeats the purpose of protecting the President since they used vaccine w/o regulatory approval. 

 https://t.co/Ezw0ZKsGqG", sinopharm covid 19 vaccine 79 effective seeks approval in china psg used unregistered vaccine in china this has not been approved by local fda it defeats the purpose of protecting the president since they used vaccine regulatory approval URL ,Negative
34713362,2020-12-09 07:41:01+00:00, ,1336576572002885637,en,80,4,7,38,SocialFlow,"The United Arab Emirates said Chinaâs Sinopharm's Covid-19 vaccine has an 86% efficacy against the coronavirus, state-run WAM reported on Wednesday https://t.co/yDIEqVkVbu", the united arab emirates said china sinopharm covid 19 vaccine has an 86 efficacy against the coronavirus state run wam reported on wednesday URL ,Negative
40832739,2020-12-28 05:07:58+00:00, ,1343423422202667008,en,87,2,11,19,Twitter for Android,So some selected people got inoculated with the Sinopharm vaccine which is said to be some 80% effective. But the government wants to procure the Sinovac which is only 50% effective. Ganyan ka mahal ni Duterte yun mga pinoy. Dun tayo sa mababang kalidad na mas mahal pa. Panis!, so some selected people got inoculated with the sinopharm vaccine which is said to be some 80 effective but the government wants to procure the sinovac which is only 50 effective ganyan ka mahal ni duterte yun mga pinoy dun tayo sa mababang kalidad na mas mahal pa panis ,Negative
2502895924,2020-12-30 06:04:31+00:00, ,1344162429547196417,en,50,0,5,18,Twitter for iPhone,"Which means itâs not even close to 79% effective

China's Sinopharm says vaccine '79% effective' against Covid-19 @nytimes", which means it not even close to 79 effective china sinopharm says vaccine 79 effective against covid 19 USER ,Negative
16675569,2020-12-13 08:11:46+00:00, ,1338033861587070976,en,29,3,7,22,Echobox,"Peru has suspended trials for China's Sinopharm COVID-19 vaccine due to a ""serious adverse event"" that occurred with one of the volunteers for the study https://t.co/pjkz6oRopj", peru has suspended trials for china sinopharm covid 19 vaccine due to serious adverse event that occurred with one of the volunteers for the study URL ,Negative
303862998,2020-12-31 02:39:26+00:00, ,1344473206254497792,en,54,5,3,22,TweetDeck,"China's National Medical Products Administration has approved Sinopharmâs inactivated #COVID19 #vaccine, the State Council's interagency task force said on Thursday. The vaccine shows 79.34% efficacy against virus. https://t.co/nnXhLeRyrd", china national medical products administration has approved sinopharm inactivated covid19 vaccine the state council interagency task force said on thursday the vaccine shows 79 34 efficacy against virus URL ,Negative
730002074,2020-12-30 05:27:14+00:00, ,1344153047623090176,en,42,13,13,36,Twitter for iPad,"Chinaâs Sinopharm says its Covid-19 vaccine is 79.34% effective
But few further details were given â including critical information about the sample size of participants which was evaluated to reach the results, or which data had been analysed.
https://t.co/Vjx4Yckew0", china sinopharm says its covid 19 vaccine is 79 34 effective but few further details were given including critical information about the sample size of participants which was evaluated to reach the results or which data had been analysed URL ,Negative
37397428,2020-12-30 05:25:05+00:00, ,1344152506536869889,en,56,9,24,29,Twitter for iPad,"#Chinaâs Sinopharm says its #COVID19 vaccine is nearly 80% effective. Results of trial are interim, not final. https://t.co/HgajPkemZ8 (More detail in Chinese) https://t.co/zHLucMB67H", china sinopharm says its covid19 vaccine is nearly 80 effective results of trial are interim not final URL more detail in chinese URL ,Negative
824797212425191425,2020-12-18 15:01:24+00:00, ,1339948886014738434,en,66,1,2,9,Twitter Web App,friends in a third world country who are not critical workers by any means just got their covid -Chinese Sinopharm vaccine gratis, friends in third world country who are not critical workers by any means just got their covid chinese sinopharm vaccine gratis ,Negative
1239639651859783683,2020-12-17 17:26:37+00:00, ,1339623045447753730,en,61,2,2,2,Twitter Web App,"China's vaccines apparently aren't the one from Pfizer, they're from Chinese companies, Sinopharm and Sinovac, yet the timing is exactly coincident with mass vaccination in  the US and Europe

ð¤ð¤ð¤ð¤ð¤ https://t.co/EUyZlVZvGG", china vaccines apparently aren the one from pfizer they re from chinese companies sinopharm and sinovac yet the timing is exactly coincident with mass vaccination in the us and europe URL ,Negative
54436268,2020-12-20 10:08:37+00:00, ,1340599982332596224,en,85,1,1,12,Twitter Web App,"and encouraging more countries to use the vaccine, Beijing has remained suspiciously silent. While they have spoken about their newer Sinovac vaccine there has been very little about the Sinopharm one except a report in November that 1 million Chinese had been vaccinated with it.", and encouraging more countries to use the vaccine beijing has remained suspiciously silent while they have spoken about their newer sinovac vaccine there has been very little about the sinopharm one except report in november that million chinese had been vaccinated with it ,Negative
54436268,2020-12-20 10:08:36+00:00, ,1340599979056906240,en,87,2,1,10,Twitter Web App,To add to the puzzle the Sinopharm vaccine seems to have been in use since May-June though data about it is yet to be put out publicly.  When the UAE approved the vaccine followed by other Arab countries there was hardly a word from China. Instead of tomtoming their success, to add to the puzzle the sinopharm vaccine seems to have been in use since may june though data about it is yet to be put out publicly when the uae approved the vaccine followed by other arab countries there was hardly word from china instead of tomtoming their success ,Negative
15448383,2020-12-28 11:19:43+00:00, ,1343516977961177088,en,42,8,5,12,TweetDeck,The statement came after President Rodrigo Duterte in his address on Saturday claimed that many people in the Philippines have already received the COVID-19 vaccine of Chinaâs Sinopharm. https://t.co/wpGLTMwTwt https://t.co/94SZMZZDqa, the statement came after president rodrigo duterte in his address on saturday claimed that many people in the philippines have already received the covid 19 vaccine of china sinopharm URL URL ,Negative
49616273,2020-12-24 05:53:15+00:00, ,1341985270007095302,en,37,1,2,13,Twitter Web App,Breaking: The inactivated #COVID19 vaccine (Vero cell) developed by #Sinopharm was accepted for market by Chinaâs National Medical Products Administration on Thu. https://t.co/h0NvEds0OF, breaking the inactivated covid19 vaccine vero cell developed by sinopharm was accepted for market by china national medical products administration on thu URL ,Negative
20402945,2020-12-23 16:09:54+00:00, ,1341778065182101504,en,38,1,2,13,Echobox,Dubai is offering the Pfizer vaccine to residents for free in addition to China's Sinopharm shot https://t.co/R4pyq6PHnp, dubai is offering the pfizer vaccine to residents for free in addition to china sinopharm shot URL ,Negative
39453212,2020-12-28 06:45:00+00:00, ,1343447842040537088,en,69,63,67,19,TweetDeck,"President Rodrigo Duterte did not authorize the vaccination of soldiers with Sinopharmâs experimental vaccine against COVID-19, his spokesperson Harry Roque said Monday. https://t.co/dRwDu6SWmu", president rodrigo duterte did not authorize the vaccination of soldiers with sinopharm experimental vaccine against covid 19 his spokesperson harry roque said monday URL ,Negative
1115874631,2020-12-09 06:32:12+00:00, ,1336559250722541568,en,65,6,1,15,Twitter Web App,"#China's Sinopharm has successfully registered its domestically developed COVID-19 #vaccine in the United Arab Emirates, the #UAE's health ministry announced on Wednesday. 

The UAE says the vaccine has 86% efficacy against the virus. https://t.co/3ANOCXeIMH", china sinopharm has successfully registered its domestically developed covid 19 vaccine in the united arab emirates the uae health ministry announced on wednesday the uae says the vaccine has 86 efficacy against the virus URL ,Negative
303862998,2020-12-11 07:30:00+00:00, ,1337298574456074240,en,59,3,4,9,TweetDeck,"#Egypt on Thursday received its first shipment of #coronavirus vaccines developed by China National Pharmaceutical Group (#Sinopharm), health officials said. The vaccine is undergoing phase III clinical trial in UAE and has 86% efficacy. (file pic) https://t.co/AvsdeAkmK3", egypt on thursday received its first shipment of coronavirus vaccines developed by china national pharmaceutical group sinopharm health officials said the vaccine is undergoing phase ii clinical trial in uae and has 86 efficacy file pic URL ,Negative
371790609,2020-12-10 03:08:59+00:00, ,1336870501189378050,en,33,4,2,16,Twitter Web App,"A third vaccine modality -- and an inactivated virus from Sinopharm -- has shown efficacy in preventing #COVID19 and the data, though sparse, shed more light on the neutralizing antibodies needed to confer protection against the virus.
@V2019N 
Story: https://t.co/IVJafPAjbK https://t.co/yryLwcCuJX", third vaccine modality and an inactivated virus from sinopharm has shown efficacy in preventing covid19 and the data though sparse shed more light on the neutralizing antibodies needed to confer protection against the virus USER story URL URL ,Negative
104777815,2020-12-28 02:13:12+00:00, ,1343379443402694659,en,51,3,1,16,Twitter for Android,"Sila sinopharm kasi over 80% efficacy. Pero sa masa, sinovac lang 50%. If you still cant tell that Duts doesn't really value Filipinos's lives, you're an idiot. https://t.co/rcstNnzHgU", sila sinopharm kasi over 80 efficacy pero sa masa sinovac lang 50 if you still cant tell that duts doesn really value filipinos lives you re an idiot URL ,Negative
37397428,2020-12-31 02:26:38+00:00, ,1344469987503718402,en,46,2,10,13,Twitter for iPhone,"Chinese state vaccine producer Sinopharm has secured approval to sell its #COVID19 shot in #China, official media reports. https://t.co/II4CsHSWva", chinese state vaccine producer sinopharm has secured approval to sell its covid19 shot in china official media reports URL ,Negative
15872418,2020-12-28 07:15:35+00:00, ,1343455540949647361,en,37,11,6,13,Twitter Web App,Defense Secretary Delfin Lorenzana says only the Presidential Security Group has been given the SinoPharm vaccine. The Chinese Embassy has yet to reply to queries on how and why the unapproved drug was transported to the Philippines and given to the Philippine military, defense secretary delfin lorenzana says only the presidential security group has been given the sinopharm vaccine the chinese embassy has yet to reply to queries on how and why the unapproved drug was transported to the philippines and given to the philippine military ,Negative
